0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
98,72,59
98,72,59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
98,72,59
98,72,59
98,72,59
66,104,153
66,104,153
66,104,153
66,104,153
66,104,153
66,104,153
0,0,0
0,0,0
0,0,0
0,0,0
98,72,59
66,104,153
66,104,153
66,104,153
66,104,153
66,104,153
66,104,153
66,104,153
66,104,153
66,104,153
98,72,59
98,72,59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
66,104,153
66,104,153
66,104,153
255,193,60
66,104,153
66,104,153
66,104,153
66,104,153
66,104,153
98,72,59
98,72,59
66,104,153
66,104,153
255,193,60
66,104,153
66,104,153
66,104,153
66,104,153
190,46,55
190,46,55
190,46,55
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
228,197,152
228,197,152
228,197,152
190,46,55
190,46,55
190,46,55
190,46,55
190,46,55
66,104,153
190,46,55
190,46,55
190,46,55
66,104,153
0,0,0
0,0,0
98,72,59
0,0,0
0,0,0
190,46,55
190,46,55
66,104,153
190,46,55
190,46,55
190,46,55
66,104,153
190,46,55
190,46,55
190,46,55
190,46,55
228,197,152
228,197,152
228,197,152
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
228,197,152
228,197,152
228,197,152
228,197,152
228,197,152
228,197,152
228,197,152
190,46,55
190,46,55
0,0,0
0,0,0
190,46,55
190,46,55
0,0,0
0,0,0
0,0,0
228,197,152
228,197,152
228,197,152
228,197,152
98,72,59
98,72,59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
98,72,59
98,72,59
98,72,59
98,72,59
228,197,152
228,197,152
228,197,152
0,0,0
228,197,152
228,197,152
228,197,152
190,46,55
190,46,55
228,197,152
228,197,152
228,197,152
228,197,152
0,0,0
228,197,152
228,197,152
228,197,152
98,72,59
98,72,59
98,72,59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
98,72,59
98,72,59
228,197,152
228,197,152
0,0,0
228,197,152
0,0,0
190,46,55
190,46,55
190,46,55
228,197,152
190,46,55
190,46,55
190,46,55
190,46,55
190,46,55
190,46,55
190,46,55
190,46,55
190,46,55
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
190,46,55
190,46,55
190,46,55
190,46,55
190,46,55
0,0,0
0,0,0
228,197,152
228,197,152
228,197,152
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0

