0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,173,0
0,173,0
0,173,0
0,173,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,173,0
0,0,0
0,173,0
0,173,0
0,0,0
0,173,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,173,0
0,0,0
0,173,0
0,173,0
0,0,0
0,173,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,173,0
0,173,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,0,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,173,0
0,173,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,163,71
255,163,71
255,163,71
255,163,71
255,163,71
255,163,71
255,163,71
255,163,71
255,255,255
255,255,255
255,255,255
0,0,0
255,255,255
255,255,255
255,163,71
255,163,71
255,163,71
248,56,0
248,56,0
248,56,0
248,56,0
248,56,0
248,56,0
255,163,71
255,163,71
255,163,71
255,255,255
255,255,255
255,255,255
255,255,255
255,163,71
255,163,71
255,163,71
248,56,0
248,56,0
248,56,0
248,56,0
248,56,0
248,56,0
255,163,71
255,163,71
255,163,71
255,255,255
255,255,255
0,0,0
255,255,255
255,255,255
255,255,255
255,163,71
255,163,71
255,163,71
255,163,71
255,163,71
255,163,71
255,163,71
255,163,71
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
